C10362131	NBA范特西	NBA范特西，全球首款微操NBA模拟经营 角色扮演手游！ 真3D比赛画面；动态粒子系统打造炫丽UI！ NBA正版授权：高清球员全身像、经典战袍，NBA元素完美重现； 实时赛事数据影响： ESPN实时战况即时影响游戏内的球星数据，创造最具粘附度的NBA手游； 实时球员信息：如所属球队，队服，号码，成就以及看家绝技在游戏中真实还原； 模拟NBA选秀乐透规则，真实	C10269239:单机斗地主,C20252:京东,C10221865:熊出没之保卫家…,C10241662:欢乐斗地主(有…,C107781:自选股,C10148546:别踩白块儿,C10237091:猪猪侠爱消除,C10113531:保卫萝卜2,C5980:诚品快拍,C10196888:二维码扫描,C10192426:熊出没之熊大快…,C10170092:爸爸去哪儿2,C10193973:铠甲勇士之英雄…,C10167895:3D终极车神,C10142991:奔跑吧兄弟：我…,C10141115:激流快艇2,C10285214:猫和老鼠官方手…,C10235962:喜羊羊快跑,C10168506:3D终极狂飙4,C10240812:熊出没2,
C10344512	密室逃脱2	密室逃脱2:这是一个大型解谜游戏系列， 《密室逃脱》系列第2集之秘密古堡 官方正版！ 超越所有逃脱游戏的精品版。 精美的3D写实画面。 精心设计的每个房间， 逻辑合理， 高难度挑战你的智力！ 能顺利拿到钥匙吗？ 和朋友们一起挑战吧！	C10221865:熊出没之保卫家…,C10129690:听歌学英语,C10148546:别踩白块儿,C10136202:保卫萝卜,C10141383:找你妹2015,C10237231:合金塔防,C10271994:火柴人联盟,C10114943:割绳子2,C10075868:地铁跑酷,C10026769:水果忍者,C10134672:开心消消乐,C10075868:地铁跑酷,C10059250:神庙逃亡2,C10026769:水果忍者,C10147130:PopStar！消灭…,C10076817:植物大战僵尸2…,C10124645:神偷奶爸：小黄…,C10166495:捕鱼达人3,C10113531:保卫萝卜2,C10162014:消灭星星2015,
C10184311	手电筒	有史以来最亮、打开速度最快的手电筒！iphone的设计，小米的风格，完全免费，操作简单，一开即亮，省电省内存。适配超过1000款机型，能够点亮三星华为HTC小米OPPO魅族等99%的手机，覆盖度最广。充分发挥闪光灯和屏幕的作用。 旅行露营最佳伴侣，宿舍熄灯好搭档，可以发送紧急求救信号灯，新增夜视相机功能，查水表，记读数，方便贴心。360度全景照明，从此	C10234835:防盗监控,C183901:WiFi信号增强…,C174391:百度云,C10148546:别踩白块儿,C20252:京东,C10191116:图片合成器,C10155859:2048,C35997:Wifi 分析仪,C10129690:听歌学英语,C10157353:锁屏精灵,C27162:华为应用市场,C66323:华为备份,C10055832:华为文件管理(…,C21976:UC浏览器,C10067631:华为手机服务,C20679:QQ浏览器,C10207207:华为云服务,C10059090:华为游戏中心,C10060708:华为支付,C2682:搜狗输入法,
C10273695	普通话学习	普通话学习:汇集普通话考试练习、说话范文、绕口令、模拟考试题，具备发音打分功能，提高学生《普通话水平测试》考试成绩。普通话考试、教师、播音主持、学拼音、配音员必备软件！  【主要功能】 1.学拼音 荟萃拼音字母表的声母表、韵母表的发音图片及音频。从基础学习发音技巧，提供最标准的拼音字母表！抓好普通话发音，为学习语文，读好古诗文、绕口令打下良好基础	C10129690:听歌学英语,C10148546:别踩白块儿,C10285214:猫和老鼠官方手…,C10107104:新华字典,C10099655:铁路12306,C10191382:小猿搜题,C2217:我查查,C60820:龙易风水,C5341:网易公开课,C10208807:驾校一点通,C121553:WPS Office,C10096044:金山WPS Of…,C381:网易有道词典-…,C5458:驾考宝典-驾校…,C6468:金山词霸,C10113015:作业帮,C10082485:名片全能王,C10068705:扫描全能王,C10208807:驾校一点通,C10191382:小猿搜题,
C10102256	车行易查违章	车行易查违章:第一家实现违章信息覆盖全国、手机直接缴费处理的专业级APP！ 每天超过100万用户使用免费查询服务，超过1万个用户通过手机下单办理！ 四年专业服务，银联支付宝微信提供支付保证！  【活动优惠】 2015年度聚惠，优惠不止是免单，加油95折、云南6天双人游...  【新版本功能】 罚款代缴（文书号代缴）、年审、换	C21056:Google地球,C10106485:违章查询助手,C10269239:单机斗地主,C20252:京东,C23082:小米违章查询,C2217:我查查,C10191116:图片合成器,C107870:e代驾,C10099655:铁路12306,C183901:WiFi信号增强…,C34075:手机淘宝,C5373:支付宝,C10049053:华为商城,C57804:天猫,C5206:美团,C10608:大众点评,C20252:京东,C31975:墨迹天气,C135323:灵犀语音助手,C9136:唯品会,
C10362096	Android Wear 中国版	随心所欲，穿戴无极  Android Wear 助手是 Android Wear 中国版智能手表的手机端应用。它可以设置消息通知以及手表功能。Android Wear 中国版版本：725578130 更新时间：2015-12-05	C10269239:单机斗地主,C20252:京东,C10221865:熊出没之保卫家…,C10241662:欢乐斗地主(有…,C10148546:别踩白块儿,C10237091:猪猪侠爱消除,C10196888:二维码扫描,C10155859:2048,C10057661:Google Play…,C40224:相片组合 Phot…,C27162:华为应用市场,C66323:华为备份,C10055832:华为文件管理(…,C21976:UC浏览器,C10067631:华为手机服务,C20679:QQ浏览器,C10207207:华为云服务,C10059090:华为游戏中心,C10060708:华为支付,C2682:搜狗输入法,
C10312699	萌物消除战	想体验一连到底、爽到炸飞的全新独创连线消除玩法吗？ 想和一群萌得不要不要的小动物一起Happy吗？ 那就快来体验《萌物消除战吧》！ 各种萌萌哒的小动物、可爱的特效、激爽的手感，没有繁杂、冗余的道具，回归消除游戏本真，给您带来最纯粹的游戏乐趣~	C10269239:单机斗地主,C20252:京东,C10221865:熊出没之保卫家…,C10241662:欢乐斗地主(有…,C107781:自选股,C10148546:别踩白块儿,C10237091:猪猪侠爱消除,C5980:诚品快拍,C10196888:二维码扫描,C10155859:2048,C10134672:开心消消乐,C10075868:地铁跑酷,C10059250:神庙逃亡2,C10026769:水果忍者,C10147130:PopStar！消灭…,C10076817:植物大战僵尸2…,C10124645:神偷奶爸：小黄…,C10166495:捕鱼达人3,C10113531:保卫萝卜2,C10162014:消灭星星2015,
C10041388	小小枪战-反恐精英	小小枪战-反恐精英:这是一个你从未玩过的反恐枪战游戏，游戏玩法爽快新颖，画面清新亮丽，超可爱的Q版人物造型以及30多种名枪荟萃：突击枪，散弹枪，狙击枪，火箭筒等。紧张刺激的节奏和热血沸腾的枪械音效，爽快的联机对战都让你欲罢不能。游戏同时还具有蓝牙对战，与人斗其乐无穷。最新版本增加了联网对战功能，可以和全毬的反恐高手一决高下。 	C10167895:3D终极车神,C10271994:火柴人联盟,C10076817:植物大战僵尸2…,C49671:坦克英雄,C10121542:晴天小狗,C10137599:滑雪大冒险,C10285214:猫和老鼠官方手…,C10181334:全民奥特曼(飞…,C10063783:3D终极狂飙3,C10206553:坦克前线：帝国…,C10175362:全民枪战,C10206553:坦克前线：帝国…,C10119037:3D坦克争霸,C10083853:3D暴力摩托,C10179074:熊出没之森林保…,C10200882:雷电2015（雷霆…,C10162821:雷电2014全民P…,C10203802:全民枪神,C190636:3D终极狂飙2（…,C10063783:3D终极狂飙3,
C10265756	黄油相机	App Store 首页推荐，更适合中文字体的拍照加字应用。   黄油相机一直致力于打造最好用的拍照加字工具，方便你用恰到好处的方式表达自己的情绪和心情。这一次，想说的都在照片上。   【自带表情的汉字】  文字，远非仅仅横竖撇捺的随意组合。只要选对了富有个性的字体风格，不管是咆哮体还是小清新，见字如见人。   和国	C10148546:别踩白块儿,C10191116:图片合成器,C10155859:2048,C10114178:流量宝,C42143:LINE camer…,C30013:京东阅读,C34990:全能相机,C19520:美人相机,C6468:金山词霸,C10170824:海报工厂,C6023:美图秀秀,C33455:快手,C178302:美颜相机,C10154635:美拍,C2590:Camera360,C10126676:天天P图,C303:百度魔图,C10159988:in,C19520:美人相机,C181436:小影,
C10147905	储蓄罐	新用户赠6元新手红包~来就送哦！  储蓄罐荣获百度手机助手2015年度十大人气应用奖  【储蓄罐能赚钱吗？】   储蓄罐是好买金融打造的一款简易理财App，活期存钱收益比银行活期高10多倍。 活期：收益3%-5%，快速取现1秒到账。 定期：预期年化5%-10%，收益稳定。 主题投资：精选热门基金，博高收益	C107781:自选股,C10101754:招商银行,C124901:天天基金网,C10243018:中国工商银行,C10217244:华为钱包,C10212440:平安口袋银行,C10122097:邮储银行,C10230847:京东金融,C10156056:涨乐财富通,C10088947:光大银行手机银…,C10217244:华为钱包,C2861:同花顺,C10092701:中国建设银行,C3400:随手记,C10158625:钱包,C10366337:翼支付,C10092751:中国银行手机银…,C10101754:招商银行,C4582:挖财记账理财,C10152911:号百彩票,
C10072662	新概念英语	新概念英语:新概念应用包含新概念1-4全册有声英语教程。超酷的书籍阅读学习体验，配以核心单词、精心详解、课程辅助练习题目，并可灵活设置显示字体、设置顺序播放体验，在手机上轻松完成英语学习。 在线教育国民品牌-沪江网，提供优质完善的在线教育服务，丰富多彩的课程涵盖各类学习服务，其中包括英语，日语，韩语，法语，各类方言及德法西泰小语种；大学CET考试，四级，六级，口语	C10100747:百度翻译,C10092422:知米背单词,C20252:京东,C6468:金山词霸,C10129690:听歌学英语,C10107104:新华字典,C5341:网易公开课,C10212765:扇贝单词,C381:网易有道词典-…,C9759:掌中英语,C121553:WPS Office,C10096044:金山WPS Of…,C381:网易有道词典-…,C5458:驾考宝典-驾校…,C6468:金山词霸,C10113015:作业帮,C10082485:名片全能王,C10068705:扫描全能王,C10208807:驾校一点通,C10191382:小猿搜题,
C4695	益盟操盘手经典版	益盟操盘手经典版:十二年专注手机炒股软件，拥有上交所最大付费用户群。帮您选股、决策买卖、控制仓位、把握个股异动，是用户最值得信赖的炒股神器。 2010年以来，益盟操盘手积累了愈7100万下载量。其中苹果端下载量愈720万，安卓版各大应用平台下载量均破百万，下载量在同类软件中名列前茅。  股票买卖自动提示 B点买，S点卖，有效提高炒股成功率。 牛股	C107781:自选股,C2861:同花顺,C10158647:金太阳,C2955:万得股票,C10243018:中国工商银行,C10148748:大智慧,C27936:东方财富网,C10156056:涨乐财富通,C18988:股票雷达,C124901:天天基金网,C10217244:华为钱包,C2861:同花顺,C10092701:中国建设银行,C3400:随手记,C10158625:钱包,C10366337:翼支付,C10092751:中国银行手机银…,C10101754:招商银行,C4582:挖财记账理财,C10152911:号百彩票,
C10163273	超级Root大师	超级Root大师:完美支持万款机型一键ROOT，兼容热门机型、主流机型，且支持机型正在高速增长中的一键ROOT神器！轻轻松松获取ROOT权限，高效酷炫的ROOT动画让你等待时间无限缩短。获取最高权限后，它还可以帮您： 1、守护ROOT权限，安全无忧！ 2、保护隐私权限，防止恶意软件扣费行为！ 3、禁止自启行为，省电省流量！ 4、通知栏管理，通知栏更加干	C10221865:熊出没之保卫家…,C10237091:猪猪侠爱消除,C10148546:别踩白块儿,C10234835:防盗监控,C10145675:泡泡龙亚特兰蒂…,C10303526:名侦探柯南-业…,C10241662:欢乐斗地主(有…,C107781:自选股,C5980:诚品快拍,C10301281:极品飞车最高通…,C27162:华为应用市场,C66323:华为备份,C10055832:华为文件管理(…,C21976:UC浏览器,C10067631:华为手机服务,C20679:QQ浏览器,C10207207:华为云服务,C10059090:华为游戏中心,C10060708:华为支付,C2682:搜狗输入法,
C10398894	微信读书	［软件介绍］微信读书版本：1430686 更新时间：2015-12-30	C10269239:单机斗地主,C20252:京东,C10241662:欢乐斗地主(有…,C10129690:听歌学英语,C174391:百度云,C10114178:流量宝,C10234835:防盗监控,C183901:WiFi信号增强…,C54626:铃声多多,C10047107:滴滴出行,C9319:QQ,C7166:微博,C23563:陌陌,C10154337:易信,C10085602:花粉俱乐部,C37549:189邮箱,C2543:QQ同步助手,C19185:百度贴吧,C30467:飞信,C31575:139邮箱,
C10188033	欢乐盖大楼	欢乐盖大楼是今年难得一见的精品盖楼休闲经营游戏,集好玩与高画质于一身的模拟经营类休闲盖楼游戏，是忙里偷闲、闲中装忙、打发时间的好帮手——总之，任何时候，都可以为你的生活加点“盖”！ 1、精美细致的店铺画面，千娇百媚的售楼小姐，尽显高端大气上档次。 2、搜罗全国各地名小吃，吃喝玩乐天天有，招聘好友作员工，上万店铺CEO。 3、装修金屋，经营商	C10221865:熊出没之保卫家…,C10144080:植物大作战菜园…,C10149151:开心水族箱,C10249215:超级玛丽酷跑,C10145536:极品狂飙3D,C10121542:晴天小狗,C10159734:去吧皮卡丘,C10204056:坦克风云：红警…,C10189589:糖果萌萌消,C10110798:二战前线,C10164365:海岛奇兵,C10297297:大航海时代7,C10324035:空战帝国,C10159734:去吧皮卡丘,C10353067:帝国奇迹,C10329573:部落冲突,C10368873:纵横四海OL,C10168301:燃烧的蔬菜3H…,C10221865:熊出没之保卫家…,C10121542:晴天小狗,
C10247159	最美装修	最美装修，只为最美的家。 打造属于自己的梦想居室，装修小白de必备神器！  在这里，汇聚了3万名牛掰设计师，你可以直接预约他们设计你的家，让沟通变得更简单； 在这里，有全国业主实时播报的装修日记，参考大家的装修心得会让你少走许多弯路； 在这里，有海量灵感美图，满足你每一个天马行空的想法，让自己的家变得与众不同； 在这里，有	C20252:京东,C40224:相片组合 Phot…,C6015363:肯德基,C2217:我查查,C174391:百度云,C10191116:图片合成器,C21056:Google地球,C183901:WiFi信号增强…,C10047107:滴滴出行,C10114178:流量宝,C34075:手机淘宝,C5373:支付宝,C10049053:华为商城,C57804:天猫,C5206:美团,C10608:大众点评,C20252:京东,C31975:墨迹天气,C135323:灵犀语音助手,C9136:唯品会,
C10116681	熊出没之熊大快跑	熊出没之熊大快跑:全新版本中玩家将可以使用光头强体验冒险之旅。还有好玩的宝石收集玩法，让你的跑酷惊喜不断，快来和小伙伴们比比谁是真正的解锁达人，海量道具等你来拿！完美还原3D高清场景，可爱犀利的萌宠助阵，你有信心和万千熊迷们一决高下么？  ★★★体验激爽 光头强火爆来袭★★★  新版本中之前的反派角色光头强终于和玩家见面啦，虽然一直在失败但是人气绝对不	C10075868:地铁跑酷,C10216486:车王之王,C10148546:别踩白块儿,C10026769:水果忍者,C10059250:神庙逃亡2,C10141383:找你妹2015,C10240812:熊出没2,C10124645:神偷奶爸：小黄…,C10203747:拳皇97,C10167895:3D终极车神,C10134672:开心消消乐,C10075868:地铁跑酷,C10059250:神庙逃亡2,C10026769:水果忍者,C10147130:PopStar！消灭…,C10076817:植物大战僵尸2…,C10124645:神偷奶爸：小黄…,C10166495:捕鱼达人3,C10113531:保卫萝卜2,C10162014:消灭星星2015,
C10167591	考研帮	【产品名称】考研帮 【成分】手机看微课、免费直播课、考研倒计时、研友勾搭、真题解析、专业资料等 【性状】本品专治学渣30年，如此操心的考研帮，只为帮你考研成功 【功能主治】无时间概念、备战缺少朋友、信息搜集困难、不能持之以恒 【使用方法】别怕丢人，努力刷，使劲发 【用法用量】一日至少3次，每次至少20分钟，刷的根本停不下来 【储存条件】装进手机，挂在嘴边，记	C10129690:听歌学英语,C121553:WPS Office,C20252:京东,C10269239:单机斗地主,C10191116:图片合成器,C10212765:扇贝单词,C5980:诚品快拍,C5341:网易公开课,C30013:京东阅读,C10196888:二维码扫描,C121553:WPS Office,C10096044:金山WPS Of…,C381:网易有道词典-…,C5458:驾考宝典-驾校…,C6468:金山词霸,C10113015:作业帮,C10082485:名片全能王,C10068705:扫描全能王,C10208807:驾校一点通,C10191382:小猿搜题,
C10180621	最美锁屏	最美锁屏诞生的目的是在点亮手机的一瞬间就惊艳你。为此我们专注每一个细节，追求极致体验。每日自动更换一款绝美高清壁纸，为你带来每天一次的温暖问候。精心设计的交互逻辑，让你在视觉得到享受的同时也不错过指尖的流畅愉悦。丰富个性化布局方案，给你自由打造一个属于自己的最美锁屏。  特色功能： 1.极美界面：拒绝繁杂，回到最美原点。每天送上一张设计师精	C10157353:锁屏精灵,C54626:铃声多多,C23563:陌陌,C10191116:图片合成器,C10065633:安卓壁纸,C10165091:字体大师,C10157498:好多动漫图片,C188494: 魔秀桌面,C183901:WiFi信号增强…,C10277487:酷划,C54626:铃声多多,C59116:酷音铃声,C10068656:手机云桌面,C188494: 魔秀桌面,C60861:91桌面,C10128203:纹字锁屏,C10205973:微锁屏,C10142996:壁纸多多,C10277487:酷划,C10026632:天天锁屏,
C10224613	天天捕鱼赢话费HD	天天捕鱼赢话费HD:2015年最新，最靓的捕鱼游戏，天天赢话费！  千炮捕鱼：一炮成名天下知！ 赢话费捕鱼：千元话费，超级智能电视，W元京东卡，天天有，天天赢！ 街机捕鱼：100%完美移植街机捕鱼，掌中的游戏厅! 竞技捕鱼：打造全新模式，与好友匹配竞赛，“无兄弟，不捕鱼”! 挂机捕鱼：全新组合技能，想挂多久，挂多久! 特别说明：为了游戏	C10233814:街机千炮捕鱼2…,C10147118:疯狂捕鱼2015,C10225631:捕鱼么么哒单机…,C10059250:神庙逃亡2,C10137599:滑雪大冒险,C10170092:爸爸去哪儿2,C10141115:激流快艇2,C10197063:三国杀,C10237091:猪猪侠爱消除,C10236974:饥饿鲨：进化,C10134672:开心消消乐,C10075868:地铁跑酷,C10059250:神庙逃亡2,C10026769:水果忍者,C10147130:PopStar！消灭…,C10076817:植物大战僵尸2…,C10124645:神偷奶爸：小黄…,C10166495:捕鱼达人3,C10113531:保卫萝卜2,C10162014:消灭星星2015,
C69400	网易邮箱	网易邮箱官方应用，品质保证，7.4亿用户的邮箱首选。 ★国家级信息安全等级认证 ★网易官方实时推送 ★支持添加QQ、Gmail、139、Hotmail、新浪等其它品牌邮箱  【更全能：支持所有邮箱 】 - 支持网易163、 126、 Yeah 、VIP、 企业邮箱。 - 支持添加QQ、Gmail、139、Hotmai	C10166330:邮箱大师,C10191116:图片合成器,C20252:京东,C37127:PDF阅读器 …,C2217:我查查,C5373:支付宝,C41529:万年历,C10129690:听歌学英语,C5341:网易公开课,C174391:百度云,C9319:QQ,C7166:微博,C23563:陌陌,C10154337:易信,C10085602:花粉俱乐部,C37549:189邮箱,C2543:QQ同步助手,C19185:百度贴吧,C30467:飞信,C31575:139邮箱,
C10252605	广发银行	广发银行:广发手机银行完美支持Android系统，更为大屏手机量身设计，秉承一切为您提供良好的使用体验为宗旨，带您走进全新的移动金融生活。 一、功能丰富、服务面广。提供本行及他行账户查询、转账汇款、信用卡还款等基本的金融服务外，还有无卡取现、网点预约取号、充话费、买彩票、生活缴费、广发信用卡商城、身边优惠等便民生活服务，同时为您提供理财产品、基金、第三方存管等金	C10212440:平安口袋银行,C10243018:中国工商银行,C10101754:招商银行,C10092751:中国银行手机银…,C27936:东方财富网,C10092776:农行掌上银行,C10088947:光大银行手机银…,C136900:掌上生活,C10092669:浦发手机银行,C10092701:中国建设银行,C10217244:华为钱包,C2861:同花顺,C10092701:中国建设银行,C3400:随手记,C10158625:钱包,C10366337:翼支付,C10092751:中国银行手机银…,C10101754:招商银行,C4582:挖财记账理财,C10152911:号百彩票,
C32827	快递100	双11来啦，新增淘宝/天猫/京东/苏宁等订单的导入; 查快递，寄快递，上快递100。  · 查询全球超过400家快递物流单号。 · 智能识别快递单号，不用选公司，直接查询。 · 自动保存历史查单记录，云存储，多设备同步。 · 订阅在途快递轨迹，主动推送快递状态通知。 · 查询身边的快递员，电话预约寄快递。 · 	C10196888:二维码扫描,C2217:我查查,C20252:京东,C10129690:听歌学英语,C5980:诚品快拍,C10191116:图片合成器,C77434:违章查询助手,C10269239:单机斗地主,C10114178:流量宝,C40224:相片组合 Phot…,C34075:手机淘宝,C5373:支付宝,C10049053:华为商城,C57804:天猫,C5206:美团,C10608:大众点评,C20252:京东,C31975:墨迹天气,C135323:灵犀语音助手,C9136:唯品会,
C107781	自选股	自选股是腾讯出品的一款非常简约、时尚、易用的Android手机炒股软件，覆盖沪深、港股、美股三大市场，适用于所有股票投资者。  主要功能：       1、7*24小时全球财经资讯、市场要闻实时推送；       2、即时股价、公告、研报等重要消息提醒；       3、QQ账号登陆，网页、手机、QQ同步查看自选股票；  	C2861:同花顺,C10148748:大智慧,C10102350:雪球,C27936:东方财富网,C2955:万得股票,C10212440:平安口袋银行,C124901:天天基金网,C10101754:招商银行,C18988:股票雷达,C10243018:中国工商银行,C10217244:华为钱包,C2861:同花顺,C10092701:中国建设银行,C3400:随手记,C10158625:钱包,C10366337:翼支付,C10092751:中国银行手机银…,C10101754:招商银行,C4582:挖财记账理财,C10152911:号百彩票,
C10237091	猪猪侠爱消除	《猪猪侠爱消除》是一款超越传统，欢乐时尚的消除类休闲手游大作！以《猪猪侠》卡通动画为背景，清新可爱的界面风格，多彩丰富的关卡模式，正反角色的加入，独特的变身系统，原汁原味为玩家还原卡通动画内容。	C10200882:雷电2015（雷霆…,C10148546:别踩白块儿,C10114943:割绳子2,C10075868:地铁跑酷,C10108129:爸爸去哪儿官方…,C10249215:超级玛丽酷跑,C10189589:糖果萌萌消,C10124645:神偷奶爸：小黄…,C10026769:水果忍者,C10059250:神庙逃亡2,C10134672:开心消消乐,C10075868:地铁跑酷,C10059250:神庙逃亡2,C10026769:水果忍者,C10147130:PopStar！消灭…,C10076817:植物大战僵尸2…,C10124645:神偷奶爸：小黄…,C10166495:捕鱼达人3,C10113531:保卫萝卜2,C10162014:消灭星星2015,
C10359287	作业互助组	作业互助组:　　（2016年寒假作业答案及下册书答案已经开始更新！预计寒假作业答案超过1.5W本。）         我们汇集了全国各省数万本教材、练习册、试卷、寒暑假作业后面的答案，让你开开心心不担心作业的渡过每一天。 　　你是不是想最快速的解决你今天的家庭作业？ 你是不是想在几分钟内就找到你这一学期要留的家庭作业的答案？ 你的教材或练习册后面	C10269239:单机斗地主,C20252:京东,C10221865:熊出没之保卫家…,C10241662:欢乐斗地主(有…,C107781:自选股,C10148546:别踩白块儿,C10237091:猪猪侠爱消除,C5980:诚品快拍,C10196888:二维码扫描,C10155859:2048,C121553:WPS Office,C10096044:金山WPS Of…,C381:网易有道词典-…,C5458:驾考宝典-驾校…,C6468:金山词霸,C10113015:作业帮,C10082485:名片全能王,C10068705:扫描全能王,C10208807:驾校一点通,C10191382:小猿搜题,
C10213689	益盟操盘手加强版	股市成交量破1.2万亿，股指节节攀高,股民跑步进场，一周开户数高达百万！此时，如果您还不入市炒股，是在放弃赚钱的好时机！ 如果你是初入股市，益盟操盘手加强版V2.0一定是最适合你的炒股软件！ 不仅能看沪深股市，港股数据也同步更新，功能全免费，帮你选股、推送消息、教你买点、在线交易、个股预警，！	C183901:WiFi信号增强…,C107781:自选股,C27936:东方财富网,C2861:同花顺,C20252:京东,C10243018:中国工商银行,C10148546:别踩白块儿,C10145536:极品狂飙3D,C18988:股票雷达,C10148748:大智慧,C10217244:华为钱包,C2861:同花顺,C10092701:中国建设银行,C3400:随手记,C10158625:钱包,C10366337:翼支付,C10092751:中国银行手机银…,C10101754:招商银行,C4582:挖财记账理财,C10152911:号百彩票,
C10074961	珍爱网	珍爱网:中国婚恋行业标杆品牌，各大卫视相亲节目合作方，汇聚8500万单身男女的婚恋交友应用。    详细介绍：  【专业】：10年专业婚恋服务经验，帮助千万单身男女邂逅幸福，成就佳缘  【安全】：身份验证+个人资料审核，约会交友非诚勿扰，更加安全靠谱  【用心】：心动异性，随时自助聊天交友，缘来不错过  【高效】：2000位专业红娘牵线	C20252:京东,C10191116:图片合成器,C39289:手机通信Whats…,C5980:诚品快拍,C10057661:Google Play…,C10269239:单机斗地主,C174391:百度云,C30013:京东阅读,C10114178:流量宝,C10196888:二维码扫描,C9319:QQ,C7166:微博,C23563:陌陌,C10154337:易信,C10085602:花粉俱乐部,C37549:189邮箱,C2543:QQ同步助手,C19185:百度贴吧,C30467:飞信,C31575:139邮箱,
C10099757	手机克隆	手机克隆是华为公司提供的手机数据一键换机工具。有如下特点： 1.数据全面、不耗流量、操作简单、速度超快； 2.支持Android和iPhone互传； 3.对华为手机提供更加完美的支持，无需root即可传输更多数据（应用数据、日程、备忘录、闹钟、浏览器书签等）。 更新说明： 1.优化 适配Android 6.0系统； 2.优	C20252:京东,C183901:WiFi信号增强…,C174391:百度云,C10114178:流量宝,C10047082:知乎,C2543:QQ同步助手,C37161:YY,C10059940:微店,C41529:万年历,C23673:天籁K歌,C27162:华为应用市场,C66323:华为备份,C10055832:华为文件管理(…,C21976:UC浏览器,C10067631:华为手机服务,C20679:QQ浏览器,C10207207:华为云服务,C10059090:华为游戏中心,C10060708:华为支付,C2682:搜狗输入法,
C10286469	人人美剧	人人美剧，人人影视官方唯一指定移动客户端！  美剧追剧必备大杀器，专属专区、详细分类、最新资讯、美剧排期表、订阅分享一站解决 满足各种美剧粉丝的个性化需求，海量容括超过1500部热门美剧信息，涵盖喜剧、爱情、动作、科幻、悬疑、惊悚、犯罪、记录、真人秀、脱口秀、黑帮、战争、女性、浪漫、家庭、情景剧、史诗、警匪、恐怖、灵异、奇幻、历史、冒险、音	C20252:京东,C10148546:别踩白块儿,C10057661:Google Play…,C40224:相片组合 Phot…,C174391:百度云,C10114178:流量宝,C183901:WiFi信号增强…,C54626:铃声多多,C10047107:滴滴出行,C5341:网易公开课,C10021449:音乐,C3466:酷狗音乐,C2002:爱奇艺,C20960:搜狐视频,C32569:优酷,C29156:腾讯视频,C290:酷我音乐,C2068:多米音乐,C10162466:爱看4G视频,C22852:暴风影音,
C10315559	瓜子二手车	买卖二手车，上瓜子二手车直卖网！ 个人车主直接把车卖给个人买家，没有中间商赚差价！  -----我们提供----- √只提供最佳车况的个人二手车 √最苛刻的检测标准保证无事故 √无中间环节透明无差价 √全程陪同交易代办过户  -----联系我们----- - 客服电话：400-733-6622<br	C10269239:单机斗地主,C20252:京东,C10221865:熊出没之保卫家…,C10241662:欢乐斗地主(有…,C107781:自选股,C10148546:别踩白块儿,C10237091:猪猪侠爱消除,C5980:诚品快拍,C10196888:二维码扫描,C10155859:2048,C34075:手机淘宝,C5373:支付宝,C10049053:华为商城,C57804:天猫,C5206:美团,C10608:大众点评,C20252:京东,C31975:墨迹天气,C135323:灵犀语音助手,C9136:唯品会,
C10203244	PopStar!消灭星星中文版	PopStar!消灭星星中文版:《PopStar！消灭星星中文版》闪耀落地▇▆▄▃       【全新道具、惊喜根本停不下来】 【全球3亿玩家的最佳选择，漂洋过海来到中国】 游戏玩法：  ☆★找到并点击两个或两个以上相邻的星星！ ☆★新增特色道具、游戏不再是简单的消除！ ☆★官方又一力作、游戏流畅到根本停不下来！  PopStar!消灭	C10162014:消灭星星2015,C10221865:熊出没之保卫家…,C10141383:找你妹2015,C10148546:别踩白块儿,C10182268:消灭糖果星星,C10114943:割绳子2,C10144080:植物大作战菜园…,C10148911:天天街机捕鱼欢…,C10269239:单机斗地主,C10249215:超级玛丽酷跑,C10134672:开心消消乐,C10075868:地铁跑酷,C10059250:神庙逃亡2,C10026769:水果忍者,C10147130:PopStar！消灭…,C10076817:植物大战僵尸2…,C10124645:神偷奶爸：小黄…,C10166495:捕鱼达人3,C10113531:保卫萝卜2,C10162014:消灭星星2015,
C10147659	追追漫画	主人，所有漫画都被我承包了哟！ 追追漫画，最好用的iPad/iPhone/Android漫画工具！ 【简介】漫画最多，更新最迅速，下载最快，最受欢迎的漫画App  【搜漫画】按漫画名称、漫画别名、漫画作者名称、漫画类型搜索漫画，超多漫画等你来发现； 【读漫画】超清晰漫画图片、页面智能切割、滑动翻页和点击翻页、阅读进度自动记录、阅读横竖	C20252:京东,C10129690:听歌学英语,C10269239:单机斗地主,C57236:今日头条,C107781:自选股,C10241662:欢乐斗地主(有…,C5980:诚品快拍,C10196888:二维码扫描,C4543:和讯财经,C77434:违章查询助手,C2022:搜狐新闻,C9147:网易新闻,C104688:腾讯新闻,C57236:今日头条,C179773:爱读掌阅,C2034:天翼阅读,C28837:ZAKER,C86189:爱动漫,C149006:塔读文学,C6092:书旗小说,
